actorid,name,sex
98126,"Barlow, Tim (I)",M
98128,"Barlow, Timothy M.",M
98130,"Barlow, Tom (I)",M
98144,"Barlowe, Sid",M
98202,"Barmon Jr., John F.",M
98204,"Barmonde, Peter",M
98207,"Barmouni, Mohcine",M
98232,"Barnaba, Joe",M
98238,"Barnabe, Bruno",M
98298,"Barnard, Henry",M
98300,"Barnard, Ivor",M
98365,"Barnatán, Jimmy",M
98386,"Barndt, Perry",M
98449,"Barnes, Adrian (I)",M
98482,"Barnes, Barry (I)",M
98551,"Barnes, Chris (IX)",M
98552,"Barnes, Chris (V)",M
98553,"Barnes, Chris (VI)",M
98569,"Barnes, Christopher Daniel",M
98617,"Barnes, Demore",M
98636,"Barnes, Dwayne L.",M
98664,"Barnes, Frederic W.",M
98682,"Barnes, Gordon (II)",M
98683,"Barnes, Greer",M
98708,"Barnes, Isaiah",M
98716,"Barnes, James (V)",M
98739,"Barnes, Jeffrey (I)",M
98740,"Barnes, Jehshua",M
98771,"Barnes, Johnny (I)",M
98779,"Barnes, Jonathan (I)",M
98787,"Barnes, Julian (I)",M
98853,"Barnes, Matt (I)",M
98905,"Barnes, Patrick Rodney",M
98915,"Barnes, Peter (II)",M
98939,"Barnes, Randee",M
98943,"Barnes, Rayford",M
98967,"Barnes, Robert (IV)",M
98978,"Barnes, Roger (I)",M
98995,"Barnes, Scott (I)",M
99012,"Barnes, Sidney (I)",M
99027,"Barnes, Steve (II)",M
99035,"Barnes, T. Roy (I)",M
99057,"Barnes, Tom (I)",M
99062,"Barnes, Tommy (I)",M
99081,"Barnes, Wade",M
99085,"Barnes, Walter (I)",M
99149,"Barnett, Angus",M
99183,"Barnett, Charlie (II)",M
99195,"Barnett, Craig (I)",M
99215,"Barnett, Deron",M
99237,"Barnett, Gemini",M
99249,"Barnett, Gregory J.",M
99250,"Barnett, Griff",M
99267,"Barnett, James R.",M
99291,"Barnett, John (II)",M
99299,"Barnett, Jonnie",M
99393,"Barnett, Robbie",M
99400,"Barnett, Ronnie",M
99417,"Barnett, Slade",M
99430,"Barnett, Steven R.",M
99440,"Barnett, Tom (I)",M
99450,"Barnett, Vince",M
99504,"Barney, Jay",M
99505,"Barney, Jean",M
99531,"Barney, Thomas (I)",M
99605,"Barnhill, Paul",M
99613,"Barnhouse, Michael C.",M
99621,"Barnicle, Mike",M
99647,"Barnitt, Patrick",M
99648,"Barnitt, Roy",M
99678,"Barns, Carver",M
99731,"Barnwell, Javon",M
99738,"Barnwell, Nicholas",M
99746,"Barny, Olivier",M
99827,"Baron, Cash",M
99837,"Baron, Chuck",M
99838,"Baron, Daniel (I)",M
99895,"Baron, Jimmy",M
99918,"Baron, Marc",M
99926,"Baron, Matt (I)",M
99974,"Baron, Sandy (I)",M
99980,"Baron, Sidney",M
100015,"Barona, Fausto",M
100019,"Barona, Ricardo",M
100062,"Barone, Jerry",M
100095,"Barone, Thierry",M
100099,"Barone, Umberto",M
100121,"Baroni, Gil (I)",M
100209,"Barouh, Pierre",M
100241,"Barquet, Xavier",M
100244,"Barquin, Pedro",M
100287,"Barr, Byron",M
100292,"Barr, Christopher (I)",M
100305,"Barr, Dennis",M
100331,"Barr, Jason (I)",M
100338,"Barr, Jean-Marc (I)",M
100363,"Barr, Leonard",M
100386,"Barr, Patrick (I)",M
100391,"Barr, Richard (I)",M
100404,"Barr, Russell",M
100418,"Barr, Steven (I)",M
100425,"Barr, Tony",M
100438,"Barra, Donald",M
100439,"Barra, Gianfranco",M
100474,"Barracks, Ron",M
100481,"Barraclough, David",M
100486,"Barraclough, Roy",M
100646,"Barrard, John",M
100661,"Barrass, David",M
100677,"Barrat, Robert",M
100736,"Barrault, Jean-Louis",M
100746,"Barray, Gérard",M
100749,"Barraza, Aurelio",M
100770,"Barre Astich, Martin",M
100780,"Barre, Gabriel",M
100784,"Barre, Martin",M
100835,"Barredo, Steve",M
100956,"Barrera, David (I)",M
100970,"Barrera, Hank",M
101145,"Barreto, Eric",M
101171,"Barreto, Justin",M
101244,"Barrett, Benjamin (I)",M
101253,"Barrett, Bob (I)",M
101265,"Barrett, Brendon Ryan",M
101280,"Barrett, Chris (IV)",M
101292,"Barrett, Colin (I)",M
101303,"Barrett, Dan (I)",M
101316,"Barrett, David (I)",M
101338,"Barrett, Dicky",M
101340,"Barrett, Don (III)",M
101368,"Barrett, Graham Kereama",M
101372,"Barrett, Hadley",M
101385,"Barrett, James (VIII)",M
101409,"Barrett, Jim (I)",M
101533,"Barrett, Paul (I)",M
101550,"Barrett, Ray (I)",M
101555,"Barrett, Ricardo",M
101556,"Barrett, Richard (I)",M
101569,"Barrett, Robert (III)",M
101593,"Barrett, Sean (I)",M
101608,"Barrett, Stan",M
101609,"Barrett, Stanton (I)",M
101625,"Barrett, Tim (I)",M
101639,"Barrett, Tony (I)",M
101654,"Barrett-Mills, Jesse",M
101656,"Barretta, Bill",M
101667,"Barrette, Michel",M
101683,"Barretto, Michael",M
101701,"Barri, Barta",M
101761,"Barrie, John (I)",M
101766,"Barrie, Lester",M
101779,"Barrie, Trevor",M
101815,"Barrier, Edgar",M
101823,"Barrier, Maurice",M
101868,"Barrile, Anthony",M
101891,"Barringer, Daniel W.",M
101911,"Barrington, Bruce",M
101914,"Barrington, Cole",M
101926,"Barrington, Marcus",M
101942,"Barrington, Tom",M
101943,"Barrington, Warren",M
102014,"Barrios, Eugene",M
102072,"Barrios, Rudy",M
102082,"Barris, Chuck",M
102091,"Barris, Harry",M
102098,"Barris, Richard",M
102103,"Barriscale, Sam",M
102105,"Barrish, Jerry",M
102108,"Barrish, Seth",M
102121,"Barrière, Guillaume",M
102145,"Barroga, Salvadore",M
102174,"Barron, Baynes",M
102178,"Barron, Bo",M
102190,"Barron, Chris (I)",M
102210,"Barron, Doug (I)",M
102238,"Barron, Jaret Ross",M
102257,"Barron, Jude",M
102260,"Barron, Keith",M
102273,"Barron, Marcus (I)",M
102284,"Barron, Oliver",M
102306,"Barron, Robert (IV)",M
102329,"Barron, T.J.",M
102555,"Barrow, Andrew (I)",M
102562,"Barrow, Bernard",M
102591,"Barrow, Lance",M
102626,"Barrowman, John",M
102637,"Barrows, George",M
102639,"Barrows, Henry A.",M
102649,"Barrows, Manny",M
102708,"Barry Jr., Marion",M
102714,"Barry, Alan",M
102743,"Barry, Brent",M
102796,"Barry, Dave (I)",M
102805,"Barry, David (XI)",M
102820,"Barry, Don 'Red'",M
102829,"Barry, Eric (I)",M
102834,"Barry, Eugene",M
102845,"Barry, Gene",M
102865,"Barry, Ivor",M
102867,"Barry, J.J.",M
102868,"Barry, Jack (I)",M
102880,"Barry, Jason (I)",M
102889,"Barry, Joe (II)",M
102893,"Barry, John (II)",M
102963,"Barry, Matthew (I)",M
102968,"Barry, Michael (VII)",M
102994,"Barry, Neill (I)",M
103001,"Barry, P.J.",M
103004,"Barry, Pat (II)",M
103033,"Barry, Raymond J.",M
103059,"Barry, Ron (I)",M
103070,"Barry, Scooter",M
103079,"Barry, Simon (III)",M
103092,"Barry, Thom",M
103093,"Barry, Tighe (I)",M
103099,"Barry, Todd",M
103102,"Barry, Tom (VI)",M
103105,"Barry, Tony (I)",M
103112,"Barry, Wesley",M
103125,"Barry-Weske, Sean",M
103131,"Barrymore, John (I)",M
103132,"Barrymore, John Blyth",M
103134,"Barrymore, Lionel",M
103135,"Barrymore, Michael",M
103158,"Barrón, Fermín",M
103182,"Barsacq, Yves",M
103200,"Barsanti, Paul",M
103228,"Barselou, Paul",M
103271,"Barsky, Brett",M
103280,"Barsky, Vladimir",M
103391,"Bart, Peter",M
103396,"Bart, Roger",M
103477,"Bartek, Steve",M
103492,"Bartel, José",M
103496,"Bartel, Paul (I)",M
103517,"Bartell, Eddie",M
103530,"Bartell, Richard",M
103534,"Bartell, Tim",M
103557,"Bartels, Christian",M
103600,"Bartelt, Bill",M
103650,"Barth, Bruce David",M
103662,"Barth, Eddie",M
103687,"Barth, Lawrence",M
103701,"Barth, Mel",M
103716,"Barth, Roger",M
103736,"Bartha, John",M
103737,"Bartha, Justin",M
103787,"Barthelmess, Richard",M
103825,"Bartholomew Jr., Sydney J.",M
103852,"Bartholomew, Freddie",M
103914,"Barthélémy, Briac",M
103931,"Bartik, Oldrich",M
103932,"Bartik, Stefan",M
103939,"Bartilson, Matthew",M
103963,"Bartko, Philip",M
103994,"Bartle, Del",M
104026,"Bartlett, Basil",M
104029,"Bartlett, Benny",M
104037,"Bartlett, Brett (I)",M
104042,"Bartlett, Cal",M
104044,"Bartlett, Charles (II)",M
104082,"Bartlett, Glenn",M
104115,"Bartlett, Keith",M
104118,"Bartlett, Kevin (I)",M
104150,"Bartlett, Nick (I)",M
104160,"Bartlett, Peter (II)",M
104165,"Bartlett, Philip",M
104183,"Bartlett, Robert (III)",M
104214,"Bartlett, Todd",M
104256,"Bartley, Jim",M
104294,"Bartman, William S.",M
104301,"Bartnick, Joe (I)",M
104312,"Barto, Dominic",M
104332,"Bartok, Jayce",M
104339,"Bartol, Hedgie",M
104350,"Bartold, Norman",M
104375,"Bartoli, Luciano",M
104529,"Barton, Buzz (II)",M
104535,"Barton, Charles (I)",M
104548,"Barton, Craig (II)",M
104551,"Barton, Dan (II)",M
104559,"Barton, David (I)",M
104585,"Barton, Gary (I)",M
104594,"Barton, Gregg",M
104615,"Barton, James (X)",M
104639,"Barton, Joe B.",M
104651,"Barton, John (XVIII)",M
104652,"Barton, Jon (I)",M
104667,"Barton, Larry",M
104692,"Barton, Neil (I)",M
104705,"Barton, Peter (I)",M
104727,"Barton, Robert (I)",M
104730,"Barton, Rodger",M
104762,"Barton, Tony (I)",M
104770,"Barton, Will (I)",M
104851,"Bartosz, Andy",M
104901,"Bartron, Harry (I)",M
104929,"Bartsch, Ted",M
104960,"Bartunek, Jaromir",M
104971,"Bartus, Rudi",M
104983,"Barty, Billy",M
105076,"Baruch, Robert K.",M
105084,"Baruchel, Jay",M
105136,"Barvik, John",M
105176,"Barwood, Hal",M
105178,"Barwyn, Max",M
105188,"Baryar, Mohammadreza",M
105197,"Barylli, Gabriel",M
105206,"Baryshnikov, Mikhail",M
105214,"Barzaga, Luis",M
105234,"Barzegar, Asghar",M
105244,"Barzell, Wolfe",M
105298,"Baró, Luis",M
105384,"Basah, Mahmud Ali",M
105444,"Basaraba, Gary",M
105494,"Basch, Bill",M
105496,"Basch, Felix",M
105499,"Basch, Harry",M
105501,"Basch, Martin",M
105503,"Basch, Peter (I)",M
105514,"Baschiera, Bruno",M
105529,"Basco, Dante",M
105530,"Basco, Darion",M
105531,"Basco, Derek",M
105532,"Basco, Dion",M
105536,"Basco, John",M
105544,"Bascom, Roderick",M
105549,"Bascomb, Rudi",M
105592,"Base, Giulio",M
105593,"Base, James (I)",M
105595,"Base, Primera",M
105604,"Baseda, Danny",M
105614,"Basehart, Jackie",M
105615,"Basehart, Richard",M
105641,"Baseman, Mitchell",M
105717,"Basham, Joe",M
105741,"Basharov, Marat",M
105754,"Bashe, Mate",M
105773,"Bashey, Ismail",M
105806,"Bashir, Bendar",M
105822,"Bashir, Takbir",M
105843,"Bashoff, Blake",M
105884,"Basic, Senad",M
105893,"Basie, Count",M
105909,"Basil, Harry",M
105962,"Basile, Joe (I)",M
105971,"Basile, Mark (I)",M
105980,"Basile, Paul (II)",M
105989,"Basile, Salvatore (I)",M
106007,"Basilicato, Tony",M
106016,"Basilie, Michael A.",M
106045,"Basinger, John",M
106098,"Baskcomb, John",M
106120,"Baskett, James",M
106128,"Baski, Bernard",M
106139,"Baskin, Brent",M
106144,"Baskin, Elya",M
106160,"Baskin, Richard",M
106167,"Baskin, William",M
106174,"Baskous, Christian",M
106186,"Basler, Antoine",M
106308,"Bass Jr., Eugene",M
106309,"Bass Sr., L.D.",M
106316,"Bass, Alfie (I)",M
106322,"Bass, Ben",M
106329,"Bass, Bobby",M
106379,"Bass, George",M
106383,"Bass, Greg (I)",M
106442,"Bass, Monty (I)",M
106453,"Bass, Phonz",M
106467,"Bass, Ronald",M
106509,"Bassale, Gabriel",M
106532,"Bassanoff, Toula",M
106582,"Bassermann, Albert",M
106619,"Bassett, Brett",M
106651,"Bassett, Kevin",M
106691,"Bassett, Steve (I)",M
106696,"Bassett, William",M
106736,"Bassi, Leo",M
106745,"Bassi, Shekhar",M
106779,"Bassiner, Jonni",M
106827,"Basso, Felice",M
106829,"Basso, Frank",M
106866,"Basso, Serge",M
106905,"Bassoul, Christian",M
106923,"Basta, Paul",M
106955,"Bastard, Flash",M
106960,"Bastard, Ol' Dirty",M
106998,"Bastens, Robert",M
107106,"Bastida, Teodoro",M
107171,"Bastin, Charles",M
107258,"Bastos, Othon",M
107273,"Bastounes, Dean",M
107405,"Basulto, David",M
107406,"Basulto, Joe",M
107495,"Bataille, Nicolas",M
107507,"Batal, Tarik",M
107531,"Batalla, Rick",M
107562,"Batanides, Arthur",M
107579,"Batarse, Anthony",M
107617,"Batchelder, Earle C.",M
107633,"Batchelor, Brad",M
107649,"Batchelor, Ian",M
107691,"Batchvarov, Peter",M
107741,"Bateke, Fidel",M
107769,"Bateman, Charles (I)",M
107775,"Bateman, Daniel (I)",M
107778,"Bateman, Dennis (I)",M
107788,"Bateman, Geoffrey",M
107799,"Bateman, Jason",M
107837,"Bateman, Paul (I)",M
107853,"Bateman, Tony (I)",M
107887,"Bates Jr., James",M
107891,"Bates, Alan (I)",M
107910,"Bates, Austin (I)",M
107914,"Bates, Ben (I)",M
107922,"Bates, Bill (II)",M
107925,"Bates, Billy (I)",M
107934,"Bates, Brannon",M
107952,"Bates, Charles (I)",M
107977,"Bates, David (I)",M
107998,"Bates, Edward",M
108049,"Bates, Jerome Preston",M
108064,"Bates, Jimmy (I)",M
108084,"Bates, Jonathan (II)",M
108108,"Bates, Liston",M
108119,"Bates, Michael (I)",M
108137,"Bates, Mychael",M
108149,"Bates, Paul (I)",M
108160,"Bates, R.C.",M
108177,"Bates, Rupert",M
108178,"Bates, Russell (I)",M
108180,"Bates, Ryan (I)",M
108194,"Bates, Spencer 'J.J.'",M
108233,"Bateso, Simon",M
108237,"Bateson, David",M
108243,"Bateson, Paul (I)",M
108247,"Bateson, Timothy",M
108274,"Bath, Jim",M
108292,"Batha Longo, Abrata",M
108372,"Batinkoff, Randall",M
108499,"Batista, Raymond",M
108515,"Batista, Tyrone",M
108529,"Batiste, David",M
108574,"Batjer, Steven",M
108720,"Batson, Gareth",M
108753,"Batt, Bryan",M
108789,"Battaglia, Anthony (I)",M
108810,"Battaglia, Guillermo",M
108823,"Battaglia, Joseph Anthony",M
108831,"Battaglia, Matt (I)",M
108911,"Batten, Jimmy",M
108917,"Batten, Paul",M
108918,"Batten, Peter (I)",M
108924,"Batten, Tom (I)",M
108949,"Battersby, Ray",M
108989,"Battie, Mike",M
108997,"Battiferri, Giulio (I)",M
109009,"Battin, Brent",M
109013,"Battin, Michael (I)",M
109021,"Battino, Darryl",M
109041,"Battista, John (I)",M
109043,"Battista, Lloyd",M
109044,"Battista, Mario",M
109048,"Battista, Rich (I)",M
109136,"Battle, Hinton",M
109144,"Battle, John S. (I)",M
109197,"Battles, No",M
109199,"Battley, David",M
109210,"Batton, Marcus",M
109233,"Batts, Reggie",M
109243,"Battuello, Cliff",M
109250,"Batty, Archibald",M
109281,"Battyn, Skip",M
109348,"Batyr, Christopher",M
109369,"Bau, C.J.",M
109378,"Bau, Joseph",M
109414,"Bauchau, Patrick",M
109441,"Baucom, Bill",M
109456,"Baud, Robert",M
109629,"Bauer, Bruce (I)",M
109638,"Bauer, Chris (I)",M
109664,"Bauer, David (I)",M
109679,"Bauer, Doug (II)",M
109762,"Bauer, Jason (I)",M
109876,"Bauer, Richard (I)",M
109882,"Bauer, Robert (III)",M
109910,"Bauer, Steven (I)",M
109921,"Bauer, Tom",M
109937,"Bauer, William",M
109942,"Bauer, Wolfgang M.",M
109962,"Bauersfeld, Erik",M
110042,"Baugin, Eric",M
110049,"Bauguil, Alain",M
110056,Bauhaus,M
110067,"Baujin, Patrick",M
110129,"Baum, Bruce",M
110182,"Baum, Jürgen",M
110214,"Baum, Van",M
110215,"Baum, Vincent",M
110246,"Bauman, Jim (I)",M
110250,"Bauman, Jon 'Bowzer'",M
110337,"Baumann, Heinz (I)",M
110408,"Baumbach, Jonathan",M
110411,"Baumbach, Nico",M
110412,"Baumbach, Noah",M
110423,"Baume, Gérard",M
110436,"Baumeister, Heinz",M
110541,"Baumgartner, Franz",M
110564,"Baumgartner, Ken (I)",M
110608,"Baumhauer, Falk",M
110619,"Baumrucker, Justin",M
110632,"Baun, Jack",M
110758,"Bauso, Sam",M
110805,"Bautista, Armando (III)",M
110919,"Bautista, Marty",M
110922,"Bautista, Mauricio",M
111112,"Bawa, Kapil",M
111182,"Bax, Daniel",M
111191,"Bax, Thomas",M
111229,"Baxley, Jack",M
111237,"Baxley, Paul",M
111249,"Baxt, David",M
111264,"Baxter, Alan (I)",M
111311,"Baxter, Charles Thomas",M
111320,"Baxter, Clive",M
111332,"Baxter, David (I)",M
111355,"Baxter, Frank (I)",M
111368,"Baxter, George (I)",M
111393,"Baxter, Jeffrey (II)",M
111395,"Baxter, Jerry M.",M
111399,"Baxter, John (II)",M
111420,"Baxter, Keith (I)",M
111520,"Baxter, Trevor (I)",M
111524,"Baxter, Warner",M
111537,"Baxtor, Trevor",M
111584,"Bay, Michael (I)",M
111595,"Bay, Paul",M
111680,"Bayardo, Raul",M
111776,"Bayer, Douglas",M
111785,"Bayer, Gary",M
111812,"Bayer, Michael Bard",M
111913,"Bayldon, Geoffrey",M
111922,"Bayle, Gérard",M
111924,"Bayle, Jack",M
111936,"Bayler, Terence",M
111977,"Bayley, Arnold",M
112024,"Baylis, Matt",M
112049,"Bayliss, John (I)",M
112057,"Bayliss, Michael",M
112058,"Bayliss, Peter (I)",M
112092,"Baylor, Hal",M
112130,"Baynaud, Erwan",M
112178,"Baynham, Peter",M
112180,"Baynton Eke, Robert",M
112314,"Bays, Joe",M
112344,"Baytos, Eddie",M
112395,"Baza de Candia, Jorge",M
112410,"Bazaldua, Charles",M
112425,"Bazan, Gilbert",M
112472,"Bazeley, Mark",M
112481,"Bazelli, Bojan",M
112605,"Bazylevski, Bo",M
112742,"Bbela, Kodi",M
112763,"Be, Yoshio",M
112784,"Beach, Adam",M
112796,"Beach, Cameron",M
112807,"Beach, Dick",M
112814,"Beach, Gary",M
112819,"Beach, Guy",M
112832,"Beach, Jim (II)",M
112833,"Beach, Jim (III)",M
112835,"Beach, John (II)",M
112853,"Beach, Michael (I)",M
112876,"Beach, Scott",M
112880,"Beach, Stephen",M
112889,"Beach, Tom (II)",M
112913,"Beachene, Tom",M
112928,"Beachy, Joe",M
112935,"Beacom, Bradford",M
113056,"Beal, Frank",M
113066,"Beal, John (I)",M
113089,"Beal, Royal",M
113093,"Beal, Thaddeus",M
113106,"Beale, Chris",M
113109,"Beale, Christopher P.",M
113139,"Beale, Richard",M
113163,"Beall, Charles",M
113173,"Beall, Rich",M
113197,"Beals, Ronald",M
113199,"Beals, Stephen",M
113201,"Bealum, Ngaio S.",M
113208,"Beam, Christopher (I)",M
113213,"Beam, Eric",M
113238,"Beaman, David",M
113266,"Beamer, Layne",M
113297,"Beamon, Brance H.",M
113317,"Bean, Adam",M
113318,"Bean, Alan",M
113335,"Bean, Chris (I)",M
113346,"Bean, David (I)",M
113360,"Bean, Gerry (I)",M
113363,"Bean, Henry",M
113399,"Bean, Orson",M
113404,"Bean, Reathel",M
113405,"Bean, Richard (I)",M
113407,"Bean, Richard (III)",M
113418,"Bean, Sean",M
113419,"Bean, Steve",M
113441,"Beane, George H.",M
113458,"Beano (I)",M
113470,Beansie,M
113493,"Bear, Bart the (I)",M
113518,"Bear, Eddie",M
113539,"Bear, Lee",M
113540,"Bear, Lightning",M
113560,"Bear, R.H.",M
113562,"Bear, Raymond",M
113572,"Bear, Sugar (II)",M
113601,"Beard Jr., Dale",M
113627,"Beard, Cody",M
113649,"Beard, Frank",M
113668,"Beard, John F.",M
113679,"Beard, Kevin (I)",M
113688,"Beard, Leo",M
113698,"Beard, Matthew 'Stymie'",M
113719,"Beard, Rene",M
113723,"Beard, Robert",M
113734,"Beard, Skip",M
113737,"Beard, Steven (I)",M
113741,"Beard, Syd",M
113758,"Bearde, Nicholas",M
113759,"Bearde, Roger",M
113768,"Bearden, James (I)",M
113786,"Bearden, W.S.",M
113829,"Beardsley, Michael (I)",M
113873,"Bearne, Chris",M
113886,"Bears, Rix's",M
113892,"Bearson, Matt",M
113929,"Beasley, Barth",M
113945,"Beasley, Darrell",M
113969,"Beasley, John (I)",M
113998,"Beasley, Stephen (III)",M
114016,"Beasor, Terrence",M
114047,"Beaters, Billy Vera and The",M
114054,"Beatie, Larry",M
114056,"Beatie, Ross",M
114063,"Beatles, The",M
114087,"Beaton, Bruce",M
114090,"Beaton, Cecil",M
114100,"Beaton, James (I)",M
114108,"Beaton, Martin",M
114162,"Beattie, Charlie",M
114192,"Beattie, Joseph",M
114223,"Beattie, Ron",M
114247,"Beatty Jr., Lou",M
114254,"Beatty, Bruce",M
114271,"Beatty, Darren",M
114290,"Beatty, Jeff",M
114291,"Beatty, Jim",M
114297,"Beatty, Jon",M
114298,"Beatty, Jonathan (I)",M
114310,"Beatty, Ned",M
114318,"Beatty, Robert (I)",M
114319,"Beatty, Robert (II)",M
114332,"Beatty, Warren (I)",M
114362,"Beau (II)",M
114367,"Beau, Antoine",M
114371,"Beau, Henry",M
114397,"Beaucaire, J.E.",M
114456,"Beauchamp, Wayne",M
114481,"Beauchemin, Scott (I)",M
114484,"Beauchene, Bill",M
114520,"Beaudin, Glen (I)",M
114627,"Beaufort, Philippe",M
114713,"Beaulieu, Trace",M
114731,"Beaume, Gérard",M
114773,"Beaumont, Hugh",M
114783,"Beaumont, Martin",M
114800,"Beaumont, Ralph",M
114822,"Beaumont, Victor",M
114830,"Beaune, Michel",M
114879,"Beauregard, Sergio",M
114909,"Beautier, Philippe",M
114937,"Beauvais, Robert",M
114949,"Beauville, Raphaël",M
114962,"Beauvois, Xavier",M
115003,"Beaver, Damon",M
115011,"Beaver, Eric",M
115015,"Beaver, Jim (I)",M
115021,"Beaver, Little",M
115024,"Beaver, Mike (I)",M
115047,"Beaver, Walter S.",M
115051,"Beavers, Buddy",M
115100,"Beazley, Sam",M
115317,"Becerra, Juanfra",M
115345,"Becerril, Fernando",M
115348,"Becerril, Jorge",M
115417,"Becher, John C.",M
115452,"Bechini, Davide",M
115456,"Bechir, Pierre",M
115489,"Bechtel, Jesse (I)",M
115494,"Bechtel, Peter",M
115538,"Beck (I)",M
115578,"Beck, Billy (I)",M
115706,"Beck, Glenn (I)",M
115723,"Beck, Henry Cabot",M
115731,"Beck, J. Emmett",M
115735,"Beck, Jackson (I)",M
115755,"Beck, Jeff (I)",M
115778,"Beck, John (II)",M
115796,"Beck, Jonathan (I)",M
115806,"Beck, Julian",M
115848,"Beck, Marvin",M
115851,"Beck, Matt (I)",M
115934,"Beck, Roy (I)",M
115936,"Beck, Rufus",M
116013,"Beckel, Graham",M
116060,"Becker, Ben (I)",M
116094,"Becker, Charles (I)",M
116179,"Becker, Gerry",M
116191,"Becker, Heinz (I)",M
116213,"Becker, Jacques",M
116219,"Becker, Jan (II)",M
116248,"Becker, Joel (I)",M
116270,"Becker, Josh (I)",M
116290,"Becker, Kenneth",M
116295,"Becker, Konrad (I)",M
116316,"Becker, Louis (I)",M
116356,"Becker, Max (I)",M
116419,"Becker, Randy",M
116494,"Becker, Tom (I)",M
116498,"Becker, Tony",M
116575,"Beckett, Andreas",M
116592,"Beckett, David (I)",M
116595,"Beckett, David (VI)",M
116604,"Beckett, Ian",M
116616,"Beckett, Joshua (I)",M
116627,"Beckett, Michael (I)",M
116646,"Beckett, Scotty",M
116650,"Beckett, Stephen (I)",M
116658,"Beckett, Wade",M
116659,"Beckett, Warren (I)",M
116666,"Beckford Jr., Edward M.",M
116675,"Beckford, Luis",M
116683,"Beckford, Tyson",M
116714,"Beckham, Rodric",M
116734,"Beckhurst, Garry",M
116775,"Beckley, Ed",M
116786,"Beckley, Tony",M
116789,"Beckley, William",M
116808,"Beckman, Henry",M
116816,"Beckman, John (II)",M
116826,"Beckman, Peter (II)",M
116887,"Beckner, Rick",M
116896,"Beckord, Simon",M
116919,"Beckstrom, Eric",M
116961,"Beckwith, Reginald",M
116973,"Beckwith, William",M
116975,"Beckworth, Alan",M
116988,"Becque, Paul",M
116993,"Becraft, Todd",M
117008,"Becton, Shelton",M
117020,"Becwar, George",M
117036,"Bedall, Rod",M
117054,"Bedard, George (I)",M
117086,"Beday, Eugene",M
117097,"Bedden, Perry",M
117106,"Beddoe, Don",M
117130,"Beddows, John",M
117191,"Bederman, Edwin",M
117199,"Bederski, Henry",M
117209,"Bedford Lloyd, John",M
117215,"Bedford, Brian",M
117243,"Bedford, Kurtis",M
117246,"Bedford, Luther",M
117273,"Bedgood, Winstone",M
117329,"Bedin, Jean",M
117354,"Bedmiston, Mike",M
117363,"Bednar, Petr (I)",M
117364,"Bednar, Richard",M
117374,"Bednarczyk, Stefan",M
117417,"Bednarz, Mark",M
117431,"Bednob, Gerry",M
117484,"Bedoya, Alfonso",M
117526,"Bedrosian, Hunter",M
117580,"Bedwell, Wayne",M
117625,"Bee, Kenny",M
117662,"Beebe, Dick",M
117681,"Beebe, Matthew",M
117693,"Beebe, Steve Mitchell",M
117707,"Beeby, Bruce",M
117733,"Beech, Mark (I)",M
117754,"Beecham, Reg",M
117764,"Beecher, Donal (I)",M
117781,"Beecher, Robert (I)",M
117793,"Beechner, Ed",M
117811,"Beecroft, David",M
117826,"Beedel, John",M
117833,"Beedle, Richard P.",M
117838,"Beefcake, MacDaddy",M
117848,"Beegle, Brian",M
117863,"Beehner, Scott",M
117923,"Beeler, Teddy",M
117960,"Beeman, Shann",M
117961,"Beeman, Terry",M
117980,"Been, Michael",M
117984,"Beene, Dan",M
118025,"Beer, Daniel (I)",M
118027,"Beer, Dickey",M
118074,"Beer, Phillip",M
118076,"Beer, Robert",M
118155,"Beers, Morris",M
118177,"Beery Jr., Noah",M
118190,"Beery, Noah (I)",M
118194,"Beery, Wallace",M
118220,"Beesley, Brent",M
118231,"Beesley, Max",M
118236,"Beesley, Terence",M
118253,"Beeson, Joel",M
118260,"Beeson, Paul (II)",M
118297,"Beeton, Wally",M
118325,"Beevers, Geoffrey",M
118335,"Beezer, Leighton",M
118376,"Begakis, Yani",M
118381,"Begala, Paul",M
118385,"Begalishvili, Badri",M
118450,"Begg, David",M
118451,"Begg, Gordon",M
118452,"Begg, Ian",M
118454,"Begg, Jim",M
118466,"Begg, Warwick",M
118480,"Beggs, David (I)",M
118486,"Beggs, Hagan",M
118511,"Beghe, Jason",M
118551,"Begishe, Pipe Line",M
118562,"Begley Jr., Ed",M
118575,"Begley, Ed (I)",M
118703,"Behal, Stanislav",M
118721,"Behan, Matt",M
118725,"Behan, Paudge",M
118738,"Behar, Henri (I)",M
118771,"Behboodi, Moghadam",M
